oil,Ex,SPY,DGS3,inf,unrate,indpro,house_starts
0.0,0.0033124996896956,-0.0078489851307503,-0.11,0.0013351136829693,0.100000000000001,-0.0011260908886119,0.08542220842584047
0.0,0.0011372522371495,0.0109419988639834,0.02,0.0,-0.2,0.0190019615793902,-0.009845367852530096
0.0,-0.000177610429751,0.0442982981103439,0.18,0.0,-0.4,0.0153870207601376,-0.02142939145590006
0.0,-0.0018846125233162,0.0092424688176855,0.12,0.0010001667778238,-0.0999999999999996,0.008683425805144,-0.014545711002379669
0.0,0.0004981674657342,-0.0379279890032551,0.12,0.0009991674436582,-0.2,-0.008683425805144,-0.0029347049675898518
0.0,0.0012798636559354,0.0165126876394046,0.0099999999999997,0.0023275155977087,-0.3,0.0162255334881225,-0.06292336771399043
0.0,0.0002486722689949,0.0009963704475284,-0.0099999999999997,0.0019907106773273,0.0999999999999996,0.0053492096806762,0.12142792383639023
0.0,-0.0004618691571278,-0.0323868120903397,0.0099999999999997,0.0013249422276104,0.0,0.0021324880042996,0.054614177472720016
0.0,-0.0006754234984203,-0.0772667454636373,-0.04,0.0009925559127519,-0.0999999999999996,-0.0010676537545717,-0.027271394108660196
0.0,-0.0013522171301054,-0.124253359546636,0.04,-0.0009925559127519,0.0,-0.0021308035802154,-0.054741757552170256
0.0,-0.0006055317287732,0.0238021894051021,0.19,0.0003309614460129,-0.0999999999999996,0.0095687713317915,0.03223825082886034
0.0,-0.0009981463825998,0.0268437626596194,-0.1,0.0019834717246545,0.3,0.0010558233163813,0.045171143933909974
0.0,-0.0010348458468079,-0.0089255656055042,-0.04,0.0046128582618987,-0.100000000000001,0.0063233310896464,-0.13607724285157996
0.0,0.0001428010426902,-0.0320602040020779,-0.0399999999999996,-0.0013157896635198,-0.199999999999999,0.0010519590784015,0.14656914237485985
0.0,0.0002141633360555,0.0666282002209195,0.0899999999999999,0.0,0.3,0.0041851715044645,0.056433355803550356
0.0,0.0004995361553958,0.0423930449172873,0.04,0.0,-0.2,0.0,-0.036413313570100136
0.0,0.0005349405452008,0.0379058693626577,0.04,0.0019730358258582,0.2,0.007286977948103,-0.2289146478061399
0.0,-0.0004992689380127,0.0131319645560106,0.0099999999999997,0.0013131978249605,0.2,0.0113496430654902,0.15736095545750928
0.0,-0.0009992863072805,-0.0037996853983353,-0.0299999999999998,0.0009837679101325,-0.2,0.0061358149968229,0.05218575317057006
0.0,3.57059968258966e-05,0.0459799803117678,0.0099999999999997,-0.0009837679101325,0.0,0.0091318301445104,0.09625793488060008
0.0,-0.0003928361031182,0.0198710641973836,0.0300000000000002,0.0009837679101325,0.2,0.012046250991729,-0.028830825717709452
0.0,0.0002142933684403,-0.000427807493156,0.0600000000000001,0.0032722542287428,-0.300000000000001,0.0029917942188344,-0.03283044928301049
0.0,0.0002142474566311,-0.0149449541179951,0.19,0.0026101156743236,0.0,-0.0039885797608976,0.01624020702281026
0.0,-0.0004285408250714,0.0272776641174692,0.14,0.001953125620882,-0.199999999999999,0.0019962784751941,0.01537072991393984
0.0,-0.0006788987808323,0.0260043854228629,0.0600000000000001,-0.0009760859730554,0.0999999999999996,0.009918385992925,0.07293060365404003
0.0,3.57430077781995e-05,0.0024677829908048,0.0700000000000003,0.0009760859730554,0.0,0.006889163987267,0.00903450526795968
0.0,0.0,-0.0056299496458285,0.0699999999999998,0.0009751341582062,0.2,0.0048888316835213,-0.09239145299046925
0.0,-0.0004647587806876,0.0211193897622772,0.0,0.0032435967458424,-0.2,-0.0019533910582199,-0.08421291991062052
0.0,0.0006434546586491,0.0302771766266048,0.0,0.0019411199883445,0.0999999999999996,0.0087585684520266,0.07242983784481005
0.0,-0.000500428949534,0.0122206409072962,0.0099999999999997,-0.0009700890008947,-0.199999999999999,0.0067591797999178,0.1269596274612903
0.0,0.0004289544301696,0.0180554235814654,0.0100000000000002,0.0009700890008947,0.0,0.0,-0.18210180072231008
0.0,0.0003215951145261,0.0143633564193442,-0.0699999999999998,0.0003231539856849,-0.100000000000001,0.0162299297872126,-0.04655140640287048
0.0,0.000142897971092,0.0097100227621762,0.0099999999999997,0.0009688358581176,-0.2,0.0056665118690975,0.013036205197320072
0.0,-0.001859268270159,-0.0059642323916735,0.0,0.0009678981236351,0.100000000000001,0.0028195179439811,0.05503543177031034
-0.0169783365344178,-0.0016117770641253,0.0364655599011146,-0.02,0.0003224246360349,-0.3,0.0065538931772568,0.007712120486339735
0.0169783365344178,-0.0011118484727699,-0.0147684562905415,0.04,0.0009666506310952,0.0999999999999996,0.0065077798273063,0.0044714223333999215
0.0,-0.0011490126937383,0.0170489589892666,0.0299999999999998,0.0009657171199588,0.0999999999999996,0.0037007835158737,-0.0754325731274399
0.0,3.59266378096024e-05,0.0171167854267154,0.04,0.0012861738107439,0.0,-0.0139473911137067,0.046332556641000444
0.0,0.0004669288736667,0.0069293835316495,0.0700000000000003,0.0028878569724972,-0.3,0.0304301230517114,-0.025250510968890083
0.0,0.0020805689608769,-0.0174738802594527,0.2,0.0012808198997227,0.2,0.0117382111473892,-0.0013468015503699249
0.0,0.0002508106571847,0.0254011775437304,-0.0299999999999998,0.0009595394946995,-0.0999999999999996,0.010715843811409,-0.0865214210758598
0.0,0.0013604470091979,0.007288746330806,0.12,0.0,0.199999999999999,0.0061966494664353,0.05155042517669983
0.0,-0.0009664430282425,0.000921765245585,0.0,0.0009586196612039,-0.399999999999999,0.0131524756293122,-0.007002829738320671
0.0,0.0013599114574778,0.0130436631920299,0.0,0.0022332119665722,0.0999999999999996,0.004344922848209,0.01048594019114013
0.0,0.0003218136011897,0.0147816513684171,-0.04,0.0031816762443162,-0.2,0.0077748797806811,0.027436563227160704
0.0,-0.0017175371882396,-0.0486557645993084,-0.0900000000000003,0.0041211026783236,0.0,0.0077148970835119,0.00674311388488924
0.0,-0.0004656744303521,-0.0015298620224202,0.04,-0.0009495174000302,-0.199999999999999,0.0093526871447346,0.027180990536020744
0.0,-7.16614712406027e-05,0.0184369283071488,0.0,-0.0009504198402736,0.0,0.0042202021094208,-0.06554185840847015
0.0,0.0021118576081626,0.0328681431868842,0.0800000000000001,0.0022162427941037,-0.100000000000001,0.0025229750750295,0.03432045833543995
0.0,0.0022857969165313,0.0222391197788054,0.11,0.0009483168088593,-0.0999999999999996,0.0100348988711225,-0.02045061047128982
0.0,0.0002140258266001,0.0082816208317222,0.0599999999999996,0.0031545767485154,-0.100000000000001,0.0041501314309537,0.005494519317639224
0.0,-0.0005708373625343,-0.0045682045942685,0.29,0.0031446566794715,-0.0999999999999996,0.012351079662273,0.12596862024282007
0.0,0.0006421691265989,0.0171849676316649,0.21,0.0009414719038418,0.0,0.0097733936808586,-0.18959431612302957
0.0,-0.0004994292341251,-0.0067738552654876,0.0600000000000005,0.0062539290762995,-0.2,0.0064629297250999,0.005822432751429574
0.0,-0.002608215566523,-0.0419734465563666,-0.0600000000000005,0.0031123585659234,0.0,0.0135921656661906,0.01154413974687074
0.0,-0.0006441685081211,0.0301441263487101,0.0300000000000002,0.0031027018375109,0.0,0.0015875193122121,-0.030592334717560732
0.0,-0.0003938629049966,-0.0540550913098805,0.0199999999999996,0.0021661775451615,0.1,0.009472552596577,-0.06651285544128971
0.0,-0.0008957203085393,-0.0083314529597506,-0.14,0.0009269273025793,-0.1,0.004699937396444,-0.05776310720906963
0.0,-0.0003585128923784,-0.0025596290880107,0.3,0.00215949490061,0.0,0.0054602963031844,-0.09480779345867063
0.0,0.0,-0.062366293751225,0.16,0.0061444125723411,0.0,0.0007759664271875,0.029934207818050673
0.0169783365344178,0.0001792725126257,-0.035848846942379,0.41,0.0030581063588206,-0.0999999999999996,0.0092820743572406,-0.06746206368705998
-0.0169783365344178,0.0008242398646143,-0.0087776476829306,-0.0200000000000005,0.0030487828493588,0.0,0.006904030464228,-0.21576168662301054
0.0,-0.0001791247967244,0.0488333803149903,-0.0299999999999994,0.0009128252573593,-0.1,-0.006904030464228,0.13100745096843003
0.0,-0.0003583458792737,0.0041892619177854,-0.36,0.0012158056208901,0.2,0.002305693628124,0.029730534158350252
0.0,0.0003225170693237,0.0376446910751254,-0.24,-0.0006077180375432,0.1,0.0047061452889587,0.0749013081731098
0.0100503358535016,0.0011100966207759,0.0338778687427856,-0.16,0.0030349036951542,-0.1,-0.0114067833670166,0.05115270343669032
-0.0100503358535016,0.000787063578123,0.0233068588092396,-0.3,0.0,0.0,-0.0056515533889651,-0.06151549047222993
0.0,0.0010365473182569,0.0170754786364462,-0.42,0.0030257209165371,0.0,0.0093863422068163,0.03260652156685939
0.0,-0.0008220010827204,0.0177612950176753,-0.24,0.0,0.0,-0.0087632209261028,0.17834175665353058
0.0,-0.0020400500981934,-0.012607492283621,-0.0600000000000001,0.0060241146033805,0.1,-0.0001240163414752,-0.043894193557230565
0.0,-0.0013982255571878,0.0171333620780407,0.67,0.0029985029962564,-0.1,-0.0022782901029625,0.08887928947404067
0.0230652729309959,-0.0007177978271801,0.015786994540159,0.0599999999999996,0.0029895388483662,0.0,0.018976520928498,0.03103821871097967
-0.0230652729309959,-0.0005746094609528,0.0138730548682471,0.15,0.0029806281381379,0.0,-0.001626646699357,0.009901070982709648
0.0,-0.0001796331895111,-0.0015668254106309,0.14,0.0029717703891574,0.2,0.0081125384972007,0.048086186667640085
0.0,-0.0445987591852764,-0.0318633582636485,0.170000000000001,0.0059171770280883,-0.1,0.014200948545926,0.031035835300849968
0.0,-0.100912287611467,0.0280929306716544,0.239999999999999,0.002945510229757,-0.1,0.0107116640528928,-0.16198361804844996
0.0,0.0011629357127402,-0.0027319550458218,0.0300000000000002,0.0029368596733094,-0.0999999999999996,-0.0010753739060418,0.05358424613411028
0.0,4.15084158371659e-05,-0.0461893824693744,-0.0199999999999996,0.0029282597790887,0.0999999999999996,0.0035764356209626,0.0966268356890696
0.0,-0.0039510126466799,-0.0184613784124084,0.19,0.0029197101033342,-0.0999999999999996,0.0031155061200975,-0.03617273139371946
0.0,0.000874726703697,0.0712576749575238,0.21,0.0029112102074586,-0.2,0.0014476763230204,0.058294648480989864
0.0,-0.005259874368432,0.0227352977476523,0.28,0.0029027596579616,0.0,0.0111530415221495,-0.09866199420959987
0.0,-0.0019271864861194,0.0265176600614021,-0.140000000000001,0.0057803629154991,0.2,0.0036669011352801,-0.002132954950139876
0.0,0.0022619705535248,-0.0019920325312403,-0.21,0.0057471422555681,0.0,-0.0015340976326165,0.07339597497162931
0.0,0.0004601451629995,-0.0220763967925901,-0.22,0.0028612322810319,-0.2,0.0027865435595195,-0.011307070914689632
0.0,-0.0015486034276179,0.0319971130793375,0.100000000000001,0.0028530689824064,-0.1,0.0037800640168987,0.039992218913550204
0.0,0.0009629273733934,0.0243795594771505,0.159999999999999,0.0056818334674311,0.0,0.0019835017703675,0.008320047994689439
0.0,-0.0016333371864858,0.015296665375474,0.100000000000001,0.0028288562004776,0.0,0.0128531085216155,0.03814154106778034
0.0,-0.0006708595639444,0.0103823490422181,0.51,0.0056338177182562,0.0,0.0031534640504764,-0.05161623965113993
0.0,0.0011737090549289,-0.0431721718652094,0.18,0.0028050509276083,0.0,0.006031722728192,0.1334506400101203
0.0,0.0018416211466495,-0.0049140148024289,-0.0199999999999996,0.0027972046210611,0.0,0.0063772022946397,-0.03684930444217027
0.0569774347425405,0.0001254416593395,-0.0219132274307148,-0.100000000000001,0.0083449719321806,0.0,0.0078110752260918,-0.08823846920219047
-0.0266720852472115,0.0005851864403743,0.0199408402035104,0.0900000000000007,0.0055248759319699,0.0,-0.0036872084947559,-0.02398818426883942
-0.0303053494953289,-0.0027617391392423,0.0320571403761853,-0.0700000000000003,0.00275103337189,0.0,-0.003786480433805,0.037983323634419364
0.0,0.0012562815722617,-0.0536105590383951,0.4,0.0054794657646253,0.1,0.0097221643091014,-0.03536209015453995
0.0,0.0003765769202852,-0.0457134013544174,0.56,0.0054496047675649,0.0,0.0052669133538048,-0.11060987154396962
0.0,-0.0021358133629506,-0.0056117464226019,-0.0199999999999996,0.0027137058715962,0.0,0.0022954207645677,-0.007336790063860121
0.0,-0.0005451533903071,0.0034978041915563,0.109999999999999,0.0054054185669079,0.2,-0.0002244583039865,0.10410789050786029
0.0,0.0025972952475402,0.0106300006373274,-0.0899999999999999,0.00537635703638,0.0,0.0002907658895985,-0.0873130452172104
0.0,0.0025488366457419,0.0071976527288812,0.24,0.0053476063265955,-0.2,-0.0094702675874747,-0.11660704384325982
0.0,0.0004172229700042,-0.0544657346474064,0.58,0.0053191614775998,0.0,-0.0026862055605021,0.07671992476617984
0.0,0.0012922860668309,-0.0088193714630593,0.0499999999999998,0.0052910176344158,0.4,-0.0186925713628407,-0.20134076835764958
0.0,0.0017897655190672,-0.0355026861862884,-0.74,0.0052631700442744,0.3,-0.0006577424412581,0.18462305378222954
0.0,0.0004573329255472,0.016950522443798,-0.5,0.0052356140539449,0.2,-0.0013009724891124,0.010670832960520293
0.0,0.0001246908707115,-0.0309303006913586,-0.12,0.0052083451071385,0.199999999999999,-0.0025726863653514,-0.04259257801050964
0.0,-0.0009979625760678,-0.122243229328745,0.33,0.0025940351770463,0.2,-0.0011658232732365,0.0203609226489192
0.0,-0.0024992723468909,-0.0061985031960283,-0.16,0.0051679701584426,0.100000000000001,-0.0032402400637945,0.0710579212657203
-0.0120121564480036,-0.0029655640638444,0.001718327037036,-0.23,0.0025740039951727,0.0999999999999996,0.0024516799653513,0.09103456072709015
0.0120121564480036,-0.0012138209639671,0.0286403329931577,-0.04,0.0025673955052458,0.0999999999999996,-0.0017858188510451,-0.08097700468305025
0.0,-0.0010056569043659,0.0580848611236648,-0.29,0.0051151006667704,0.300000000000001,-0.0069162807648659,0.09212100726171979
0.0,0.0008800050853904,0.0214443677195915,-0.21,0.0050890695074712,0.0999999999999996,-0.0202064131236019,0.02954614409381051
0.0,0.0012139733998165,-0.001067299241547,-0.63,0.0050633019565467,0.4,-0.0060757895387419,0.04153060415662946
0.0728123554749676,0.0001254993831261,0.066220482685976,-0.41,0.005037794029957,0.199999999999999,0.0227055489960319,0.1392074210316805
-0.0728123554749676,0.0063381081160917,0.0374894070812593,-0.43,0.002509411605426,-0.199999999999999,0.0076619521607868,-0.03494039919521974
0.0,0.0049755472079192,0.0379898779030388,-0.74,0.0,0.0,-0.0019059946088,-0.0487628122459105
0.0,0.0003721699619096,0.0253178079842895,-0.32,0.0025031302181184,0.0999999999999996,-0.0010850571119402,0.0926435812724904
0.0,-0.000330810903236,0.0335668236390836,0.48,0.0024968801985871,-0.0999999999999996,0.0056018979037051,0.03901932356443982
0.0,0.000330810903236,-0.0136854530852544,0.28,0.0049751346401136,0.0,0.0050614666157042,0.03122930363378007
0.0,4.13436692565661e-05,-0.018677276489024,0.61,0.0049505051598561,0.0,0.0041848282918848,-0.01128846343026968
0.0,-0.0001240361360199,-0.0072464085207677,0.65,0.0024660924951938,0.0999999999999996,-0.0029082985908819,0.027745756452339343
0.0,0.0066349587124581,-0.0179377006866677,-0.46,0.0024600258408624,0.0999999999999996,-0.0058208859180277,0.03537270455711017
0.0,0.0141927341581473,0.0219699642146063,-0.25,0.0024539889615664,-0.0999999999999996,0.0161235917738551,-0.055741983008239515
0.0,0.0081468488504291,-0.0214559046751921,-0.23,0.0024479816386398,-0.2,0.007456659939796,0.041742687651699306
0.0,0.0014850792430179,-0.0474651096637384,-0.24,0.0024420036555521,0.2,0.0042350116589657,0.025059315931480697
0.0,0.0132673911688468,0.0666044498744363,-0.21,0.0024360547978812,0.0,0.0114775384132106,0.05049095610162979
0.0,0.0172259070996222,0.0408018269275585,-0.63,0.0024301348532915,-0.2,0.0236258733007881,0.08315500374532991
0.0,0.0128330778227493,0.0182259241780169,-0.18,0.0048426244757879,-0.0999999999999996,0.0102759332759716,-0.04259448131442056
0.0,0.0055153535190666,0.0234862838587331,0.53,0.0,0.0999999999999996,0.0069196781411431,-0.02370983207905919
0.0,-0.0030220171039481,0.0101617502594999,-0.02,0.0024125464053836,-0.0999999999999996,0.0097430368036368,-0.03709786088718037
0.0,0.0008424922950748,-0.0101617502594999,-0.02,0.0024067400305654,0.0,0.0001211589582781,-0.012528128064889898
0.0,-0.0167136960241973,0.0027816429618772,0.22,0.0024009615375382,0.0,0.0026134569111713,0.014748870705290074
0.0,-0.0496332270100209,-0.0074349784875185,0.0699999999999998,0.0023952107259543,-0.100000000000001,-0.001061498069165,-0.0008877053401405988
0.0,0.0022472378657864,0.0348339526756325,0.0399999999999996,0.0023894873973815,0.0,0.0136932651985648,0.056121760655670094
0.0,-0.0037618624671103,-0.0145193113244533,0.640000000000001,0.0047619137602437,-0.0999999999999996,0.007697374365573,0.04072123377655057
0.0,-0.019108071341763,0.0018264845260347,0.0800000000000001,0.0023724803536304,0.0999999999999996,0.0128491501686456,0.0016109548389300343
0.0,-0.0182462976660943,0.0489639412139216,0.04,0.0047281411959461,-0.3,0.0117369511520509,-0.026091981592670344
0.0,-0.0028106653372418,0.0206370178563766,0.29,0.002355713692459,-0.0999999999999996,0.0112581459969596,-0.022979912399730296
0.0,0.0048498350824668,0.0076303888656914,0.34,0.0046948443042076,-0.3,0.0071755556918784,0.047460939153470605
0.0,0.0296457374639401,-0.036117425227995,0.19,0.0070011954589834,0.0999999999999996,0.0144019586669391,-0.0805466637392307
0.0,0.0184510091908504,-0.0158873597623188,0.49,0.0092593254127968,-0.0999999999999996,0.0004314406271621,0.03266298097345999
0.0,0.0045600450277516,-0.0188600112001343,0.17,0.0068886609951852,0.0999999999999996,-0.0014604958663802,-0.1264888980527692
0.0,0.0187070449422936,-0.0285076776227555,0.100000000000001,0.0045662179795811,-0.0999999999999996,0.006601081611254,0.08372703871468978
0.0,0.0178590162068241,-0.0226424767497599,0.83,0.0068104690025268,0.0,0.001146669340462,-0.09191788190618055
0.0,-0.0151361006119447,0.0094967475372573,0.819999999999999,0.0,-0.100000000000001,0.0037574486493183,0.026731902021490228
0.191177359251717,-0.024656160052803,-0.0190845486924109,0.66,0.0179377006866672,0.0,-0.0014259462593755,-0.034502703630879594
-0.191177359251717,-0.0234583703395749,0.017192400540373,-0.380000000000001,0.004434597067866,0.0,0.0078440430003712,-0.09025229527401013
0.0,0.0044971710657553,0.0390021578032691,-1.07,0.0088106296821548,-0.2,0.0080338249445755,-0.11106870097516008
0.0,-0.0175246376845901,-0.0736877157911593,0.61,0.0065574005461588,0.2,0.0046193177109361,0.027640689400429963
0.0,-0.0295914797758681,-0.0734143967448286,-0.38,0.0086768440256888,0.100000000000001,-0.0028478342025937,-0.12199723937924034
0.852587128916724,-0.0411384911924889,0.0139349522957506,0.319999999999999,0.010741241831413,0.199999999999999,-0.0066532798543792,-0.050396958960210014
-0.852587128916724,0.0226287190045265,-0.0280668349336208,-0.649999999999999,0.010627092574286,0.100000000000001,-0.0029563839984199,0.1885050186121502
0.0,0.0284712113656662,0.0418102700600151,0.84,0.0105153439995229,-0.100000000000001,2.19803649414985e-06,-0.11928244688300982
0.0,0.0203001134936607,-0.0524606854015079,0.37,0.0062565376143055,0.0,-0.0029210533472849,0.03289354112417975
0.0,0.0104534196382274,-0.0306398535961225,-0.0999999999999996,0.0103413537947326,0.0,0.0079397386572068,-0.11949576476327017
0.0,-0.0097837954397732,0.0013373455687606,-0.33,0.0081967672041782,0.300000000000001,-0.0018628970472938,0.05922111281412068
0.0,-0.0002510565308805,-0.124109386437489,-0.350000000000001,0.0061037829380179,0.0999999999999996,0.0017579140741235,-0.13949760190310023
0.0,-0.0185847552095677,-0.0422362248548831,1.41,0.0120969217088285,0.0,-0.010633930122244,-0.14181572166929968
0.0,-0.0124838068356293,-0.109857143445858,-0.9,0.013930573535947,0.4,0.0001414711677489,0.006980831141339294
0.0988109239207851,0.0070975671647269,0.0191922145576076,-0.600000000000001,0.0078740564309058,0.0999999999999996,-0.0031214328136322,-0.07210329390134973
-0.0988109239207851,-0.0033489361942344,0.0325854017520415,0.0099999999999997,0.0097561749453647,0.6,-0.0334871664247101,-0.04199090172523956
0.0,0.001804666841356,-0.0673116219924905,-0.319999999999999,0.0077369825021524,0.600000000000001,-0.0364340511257963,-0.05098555473286037
0.0,0.0140249970311614,0.0786769556952356,-0.890000000000001,0.0076775808990343,0.899999999999999,-0.0138945828280832,0.05681647504365994
0.0,0.0140814835975176,0.0988620482674323,-0.76,0.0057197486727869,0.0,-0.0230730688223444,-0.13242458564933024
0.0,0.0092235478775074,0.044918461444575,-0.0099999999999997,0.0037950709685516,0.5,-0.0111502905672758,0.09390130365299054
0.0,-0.0197554820055514,0.0111573857742622,0.12,0.003780722839906,0.200000000000001,0.001822209265522,0.01201215644800957
0.0,-0.0214025904879561,0.0615684633211409,-0.38,0.0018850146957714,0.199999999999999,-0.0028132290110063,0.10923360257898018
0.0,-0.0174756664411261,0.0252068140333463,0.109999999999999,0.0075047256540674,-0.199999999999999,0.0064427534264148,-0.030799535950950307
0.0,-0.0429200438486139,0.0009735519185305,0.79,0.0093023926623137,-0.200000000000001,0.0101398136449427,0.12033522937495
0.0,-0.0326631809606674,-0.0761310256553775,0.31,0.003696861881326,-0.199999999999999,0.0097875118888404,0.027354883449360656
0.0,-0.0147226138804746,-0.0122081572566053,-0.0200000000000005,0.0073529743052587,0.0,0.0127666759519802,0.003169574761280103
0.0,-0.0128497975986688,0.0450318521673054,-0.46,0.0054794657646253,0.0,0.0042921349313478,0.0613689463762892
0.0,-0.0040923763632845,0.0167939459741602,-0.48,0.0072595600128044,-0.0999999999999996,0.0014170756372569,0.01183445764701041
0.0,-0.0129224252467113,-0.0153272564801172,-0.04,0.0054102927282473,-0.100000000000001,0.0135667982231817,-0.029095674207770372
0.0,0.0032093246002113,0.0880067476595485,-0.57,0.0035906681307285,-0.299999999999999,0.0132573466548118,0.034229532201620394
0.0750675730334227,-0.0011837823223184,0.037885620690556,0.0099999999999997,0.0017905107737883,-0.2,0.0100988062549208,0.11786431334163971
-0.0692656504173148,-0.0420318861479871,0.0049578683607869,0.12,0.0017873105740964,-0.100000000000001,0.0019405115335007,-0.07912202196849005
-3.34682193674496e-05,-0.0509465950698923,0.0078818142022534,-0.14,0.0017841217935012,0.100000000000001,0.0051182765534885,-0.01846643384162938
-0.0057684543967404,-0.0210176857137286,-0.0068931833753138,0.34,0.0053333459753623,-0.3,0.0040275919030068,0.044856854267319335
0.0,-0.0245819931212322,0.0059113472630567,0.21,0.0053050522296933,0.199999999999999,0.00127149936894,0.024374937302000355
0.0,0.0118344576470027,0.0233020252028444,-0.18,0.0052770571008435,0.2,0.0052960317489079,-0.06493993948777987
0.0,-0.0012332531413386,-0.0086747531936737,-0.0900000000000007,0.0052493558861437,0.0,0.0070097930278829,0.10106866357627986
0.13291493313721,-0.0316835618718031,0.0210735767905286,-0.0599999999999996,0.0052219439811516,-0.2,0.0031609414979874,0.1040693598942104
-0.13291493313721,-0.0532087817447761,-0.0347190126874422,-0.16,0.0051948168771041,0.100000000000001,-0.0001790770819698,-0.05435796120545078
0.0,0.000244215154764,-0.0068931833753138,-0.17,0.0034482792789161,0.0999999999999996,0.0152074334312493,0.007339482488040616
0.0,0.0243039250314471,0.0340003610231259,-0.4,0.0051502259763154,0.0,0.010564887930947,0.09470060953248005
0.0,0.0200549366287582,-0.0086331471447032,0.27,0.0051238369998696,-0.3,-0.0067445280089581,-0.16670139540394047
0.0,-0.0012271015651451,-0.0273454538905282,0.0499999999999998,0.010169579169629,0.0999999999999996,0.0158875828713141,0.24092814415881048
0.0,0.0041427255327386,-0.0039682591756209,-0.0700000000000003,0.0050462680676242,-0.199999999999999,0.0124372791796321,0.05992806369380954
0.0,0.0009312071444649,-0.0155274845210789,-0.0599999999999996,0.0066889881507963,-0.2,0.0096510299118741,-0.08652676345943
0.0,-0.0002909090929608,-0.002932108667581,0.42,0.0033277900926753,-0.2,0.0078125315086965,0.040906557540900224
0.0,0.0003490807575593,0.0053521965685243,0.0599999999999996,0.0049710127220201,0.2,0.0075021019642558,-0.040378155943399996
0.0,0.0020338793076253,0.0091233276052609,0.170000000000001,0.0049464239353254,-0.3,0.0012965460211829,0.08357176518467035
0.0661110251120625,0.0098779071954313,-0.024754989785289,0.3,0.0049220772054283,0.0999999999999996,0.0010310415055268,-0.018637125998740345
-0.0661110251120625,0.0019524526703151,-0.0156720394971659,0.319999999999999,0.0032679767646159,-0.2,0.0041321901631445,-0.035781090887690326
0.0,0.0159356852417667,-0.0262161668737493,0.350000000000001,0.0048820275973087,0.0,0.0014597003383722,0.04661329921705004
0.0,0.0260261562220836,0.0057440855733705,-0.0600000000000005,0.0064725145056172,0.0,0.0018783457095374,0.0
0.0,0.0200420606814555,-0.0048910251676188,-0.0299999999999994,0.0048270407483155,-0.399999999999999,0.0014754310481084,0.04781025228307989
0.0,0.0425933138401801,-0.038794455687321,0.37,0.0064000218454678,0.0,-0.0144081353213488,-0.22057914846348936
0.0,0.0022194130248915,-0.0141719718350952,0.0099999999999997,0.0047732787526575,-0.100000000000001,0.0053959813252269,0.011574203281139894
0.0,-0.0177373249172823,-0.0017997755139393,-0.16,0.0063291350516472,0.0,0.019077871495595,0.1562855028730299
0.0,-0.0297209775534116,0.0428644917549352,0.0,0.0078554999403088,-0.2,0.0195946370937952,0.07807226368623965
0.0,-0.0172314640352762,0.049452533163973,0.12,0.0093458624182378,-0.0999999999999996,0.0048994242438067,-0.05713163971980961
